Counts,Counts Uncertainty,CPS,CPS Uncertainty,Weight,Ra-226
1799.295883050878,287.3597970865934,0.08987485078751443,0.014320253209683725,497.1921540143852,12.540364072652578
3345.568121813089,356.66133226605643,0.16715747538124515,0.017745182363630246,516.8470474146225,21.738833867148827
4952.648120039783,440.48668596984845,0.2475020632001098,0.02165140623006321,541.4278178542905,29.617246922439428
5381.569192648103,442.53751565876746,0.26886644832619877,0.02198167767973573,504.4530870044471,33.022460916193104
510.669665831354,262.96562421472106,0.026029084831701438,0.013083515784477282,554.9505704051005,4.494567867618269
5178.732643605056,435.6825643618723,0.2588990997243213,0.021252154626352313,508.8002693560141,32.413018196158035
1622.9406369808084,278.08325394328614,0.0810997466011023,0.013768675760662093,498.043738986171,11.654665025890061
0.0,168.06375080217302,0.0,0.008181672065473692,537.1153610138899,0.0
5508.350523455184,457.5677593953791,0.27513259480404084,0.022999331459276125,518.4795986496334,33.646448222915666
7291.561046208254,538.084431996627,0.3644291650301126,0.026564089978495877,546.1767337819047,41.84107738752577
1589.9460104959976,260.3782439674703,0.07884935848126527,0.01222589472644412,490.16917936768186,12.636103388197347
44.99190364219248,191.49241132766073,0.0021504215477875233,0.009289019797510602,531.9816736493374,1.3768586374142444
3759.375304223586,390.559095747302,0.18797724173042007,0.019555445198192047,535.8226484103487,22.858715188222504
6839.384182810622,515.0470792435428,0.34158505987906573,0.025873394795190064,524.2359327171839,39.620011923061895
5632.485832316347,446.22956626556606,0.2813944827787138,0.02223146343543392,511.02399995230945,33.57331574917205
2104.0431133755046,303.51599829493597,0.10508723029978669,0.015171963158878029,535.2231555774634,13.251672241512393
4230.238250092806,402.0872078874737,0.21147041530933508,0.019608153245814042,536.2602285822687,25.326080584469064
4303.074723124431,413.2752840927981,0.21485721154343612,0.020680310619493044,523.5916080836575,26.151695929327172
453.2781649223234,244.78838449125087,0.022109359958686042,0.01230696619347987,506.2142297204724,6.749665031387686
5994.767952519623,487.5879009399882,0.2990410843427889,0.024090150463613118,553.7002600393475,33.80796343330188
2108.4375161571343,310.1648791286349,0.10533356056106138,0.015563960756757079,555.1392826062649,12.40915941347463
2654.953866137229,329.47402470255196,0.1327365922097785,0.0163116342085827,492.4289604604937,19.776583995324028
5228.560257309009,467.2136223158627,0.2614989989732407,0.02353402329994356,576.976904254247,30.061928832736474
700.9683765880923,216.32743623348676,0.034931022409983664,0.010589146246892302,481.61311652703154,7.023076510272276
4210.080387810505,401.94905004656107,0.21008765421293862,0.020658973926426273,562.9013174544339,23.72748763309062
1642.4347258623116,296.53647729959755,0.08217062824723897,0.014875815626567842,595.3323855596624,8.101454066861344
7782.949786545675,575.1551122968098,0.38884996799913707,0.028800285402341242,551.2466689178798,44.32632434635053
1135.1148169304483,273.2791942617701,0.05686715297655601,0.013784845407946927,549.9591366256936,7.306845391307302
6679.049336207677,504.1397997543007,0.3340864673357665,0.0251840046387218,514.7889609378929,39.54336330934494
3569.55620335994,382.7942086573167,0.17848215689725178,0.018576169504497714,547.4287598412627,22.015830526262864
7343.912730853202,540.8322797066894,0.367236607448036,0.027091612681415356,538.0368395480931,42.97761552306998
3300.667530624054,350.81632383753805,0.16459692792953928,0.017155226120725543,513.2487769475033,20.268278727062494
1844.088593381651,314.1330100673436,0.09263513421148005,0.015450136456180805,587.5837959686033,9.542511861886313
5894.380619139454,476.7645074689847,0.2947358280009713,0.023370323766806905,529.2229129351829,35.523232296379035
3752.3228688723957,372.3726663647254,0.18733776528684787,0.018282830446475558,542.9708647380231,21.85038279587155
5117.232496133305,450.6961550310127,0.25540325502281214,0.0227768561100353,555.5860463213053,29.841365557612495
2246.6391510250824,320.01531395189187,0.1121297569533416,0.01580253460915231,534.9622083943623,13.689191283491555
4501.810382185045,409.8035689626437,0.2249277576728735,0.020316959147196893,593.2909361752841,24.128876510376248
0.0,137.15845542275287,0.0,0.007081491384776357,509.95272636059474,0.0
8597.545561039138,603.9020659308409,0.4298328777391157,0.030190509483152737,573.2636514674751,49.23915706955684
4194.431019337205,403.83864701803645,0.20992318536342855,0.02003122930673302,569.4375586284025,23.526152416823336
6129.889633516089,493.77402727928217,0.30637068960822866,0.024486112774553634,554.7501314464963,35.182660642686685
5933.836061408906,484.31467817551095,0.29645707580456143,0.024496710893685235,523.9789148342038,35.68125936798761
922.8548526505278,213.1276204320208,0.04572427170213689,0.010255081547661955,487.6827972093274,7.2455276626625675
7525.689864646023,545.0986802699487,0.37585133527058123,0.027088292896888598,567.0813677917729,42.104014483254005
4188.126339060182,399.07500171657034,0.20972494002785783,0.019879521306399563,525.2406874183904,25.797849521374854
2349.424502884849,324.65481144420187,0.117482795387799,0.01598668861399441,517.421795293758,16.415127554814696
3935.886033313157,406.11307033080504,0.1975339335603524,0.020079816184885406,524.0375377581764,24.57938212102174
2468.6948864701303,319.15353525646435,0.12339730333935767,0.016260902403690228,532.5487576018651,14.812201686631589
2619.7058005508597,312.067580079226,0.13100729846200931,0.015626080963598365,517.5662870617247,16.353688439154404
7938.629557597257,617.4880369491539,0.3967295433084065,0.03112375523552358,574.1995232862128,46.362093093954215
7886.348341736355,579.4659685307721,0.39395318610124097,0.028893756994166603,511.73854745149595,48.38385575066461
5284.319005883947,439.7316642708623,0.264040728800361,0.021852300405953044,498.3904093180801,33.31829261143244
3419.59490359812,370.80599493922796,0.17090037760005117,0.019073571324788995,562.3427752378027,19.49748226250263
4289.64793205544,407.1573903031302,0.21425305064253847,0.020234881360800264,539.0881668342315,26.519075283312016
1872.1668840818625,294.4750782347155,0.09338492330553239,0.014998918848780933,518.8546889782831,12.217702699910783
3489.839587611066,363.34365569586964,0.1743513182131807,0.017949422338552467,499.3666350286788,21.887029029720324
0.0,78.14373155066824,0.0,0.003193611520630772,514.8926180561273,0.0
1770.0737679895844,270.40893044957704,0.08839373706069209,0.013518019660429283,489.25539613743587,12.210087183205388
0.0,189.20709335756766,0.0,0.00975286380711347,516.941700075361,0.6058487485052204
0.0,201.34525286178945,0.0,0.009967670797316357,503.5851121524439,2.2898621262598837
0.0,57.30869648589089,0.0,0.0027506009818154473,520.2383076257876,0.0
3215.1663043481985,337.28811608858143,0.16072864923430055,0.016657158389884,530.6113334398477,19.030271962601223
2484.998706807315,340.3175254287344,0.12423576652176241,0.017476147785130434,584.7601857946004,13.61229664738821
4782.7511830176945,400.49701760110577,0.23882390956542077,0.020617969299964657,516.9934268774736,27.940400367224477
6594.871473611798,502.57013407678096,0.32956851453434804,0.024949598482532396,551.1339789540903,37.328628015653806
4280.366048744826,369.73548966587333,0.2140664098517868,0.01843362900920765,518.3375441258131,24.71145377000233
5016.43045461512,418.8244380095034,0.2504926444582431,0.02115728338173924,497.35711258880923,31.29573405730473
0.0,200.31567882319442,0.0,0.010096014868210284,526.8944251927497,1.4229206151427682
6180.8559234304885,489.1977259428759,0.3091144924948538,0.024576259743014618,531.1932649355962,37.20378026719664
4873.882155074445,449.5964931108557,0.24353505565336142,0.02198712422531961,530.8550227674115,29.711361787741897
3858.61909710465,366.0753992707607,0.19277152125060407,0.017818942914463436,532.8960965418006,22.675708815091987
945.6731247566968,253.38210056475322,0.0473081326999544,0.012387788685013223,501.3894817217315,8.947722720500506
5058.5866522101815,449.83802945213426,0.25281980973220364,0.02183558829168375,521.1220675387464,31.684344148786735
4684.37273656254,405.6302780916754,0.23425864117090275,0.02020208164172203,504.70608128823727,28.913713178383237
5872.13016666385,501.83992630831835,0.2928206242575309,0.025194451810270406,553.4457592456392,34.80115459850259
6494.2733427210715,529.9271917501405,0.32470866710041635,0.02669654094871258,568.2397424261534,37.12617382973856
7765.408142408821,563.3935796793512,0.38813323350108486,0.02803680088361837,572.503112298987,43.018241588582235
749.1852687829237,205.0112613117498,0.036859471216493606,0.00995557624922189,480.82521271114604,6.618008924549368
4429.616811129432,422.49711773405835,0.2217137298549932,0.02099469413263255,599.4595020529183,23.961836591591403
3080.917810253154,354.63416694142813,0.15393735381476553,0.018188376917661776,547.8501565159422,18.080752873317614
3761.2794775392917,367.57876617422335,0.1883750627635361,0.018558781063780505,514.172667525218,23.278920928912907
2490.2682953398476,316.6049805230126,0.12460561352546325,0.016264028421302014,530.1667982496665,15.551084325023506
3634.021531064169,375.44712100696563,0.1820131159336051,0.018608858378868425,525.9585895018525,22.6470800320066
1759.8134808715158,289.62487685560274,0.0881263066387051,0.01404598085346295,544.9962022297319,10.979632627634393
5998.254110346939,485.1866328889789,0.2995045856504268,0.024548628323705246,560.2763011051063,33.980599668086775
5525.5844450982,467.3676945531683,0.2759521988478296,0.023445858484805286,548.8822369726379,30.84151120915368
3844.700265469786,364.59671377662863,0.1917761989529508,0.01831115830855516,478.2199732982904,25.252034990016387
7028.932754631953,557.6581755442837,0.35078361985746787,0.027811966919837415,587.0191048495785,39.65073691247869
5137.138368443562,438.55879330199826,0.2570248329982929,0.021910808237124324,530.2063130955871,30.57984415375146
2893.3497939658546,325.3276108655863,0.1449656919279069,0.0162206665829447,538.1883604488563,17.274943099058966
3811.1853384913543,400.1200265481196,0.1904517625904677,0.02004708921458975,514.6532387158774,24.69436571357464
1130.1079551524745,275.9605766066965,0.05641351436824349,0.013643036428020382,539.2215194955121,8.561807251529741
0.0,44.53534824612461,0.0,0.0019170651026125148,467.49712419322157,0.0
2798.6539419645237,344.7067777685241,0.1396639971509954,0.016555805817819968,559.3104285761336,16.235643592764337
8007.58529261486,600.9632783723838,0.40018514582808573,0.02982885216254077,589.1582373634731,45.762591201115725
5204.407771314625,445.2696959927856,0.25985894805953813,0.022298930164114775,534.5453040489726,31.34155941586453
5586.348163675216,515.5770382427261,0.2793405087183627,0.025998012551790337,614.9666744952252,31.206242149793546
7729.210918638894,551.5519686142751,0.3858261599036926,0.02763097626271254,535.9843734933095,44.81066190889563
4547.532495154582,398.5920888698514,0.2270058460570415,0.019828366685180298,536.7364007063994,26.475164771870528
26.22455188230333,189.22026634208535,0.0015887573003243172,0.009173261296953443,500.79999645934777,1.9349162783336133
2538.808737709487,343.94799867862673,0.12659664625170608,0.016907537330302994,532.8237522650272,16.475832492758656
1482.5100902981444,261.4857918103036,0.07396953534040131,0.013858894354915885,541.7876077616677,8.783802173797888
7895.138856479349,576.228068010896,0.39469067532904795,0.028918140045225624,547.9247156836607,45.91132042813538
1359.366428229087,281.77462794782707,0.06808824550010814,0.013909339980546713,482.71814391562754,11.99935065628086
1227.2689521602633,212.43865880891354,0.061400066391194594,0.010778261291186041,451.5671181397814,10.472805811663596
5090.670287726297,451.50857424008177,0.25428953530366594,0.022488742222696406,522.8350944428408,30.786528671487474
2472.1422190616086,315.45731010130623,0.12318828221574916,0.01600670112778836,520.9360683922636,15.748944692950298
0.0,183.12345164235637,0.0,0.008902063944113378,502.2514230975797,2.273238691210505
6196.029875817154,505.40003344509154,0.30975220034977785,0.025285694394878228,536.4668410000894,36.557986925017424
1798.6405245804121,269.73413198188223,0.0898791856395587,0.013646461507269652,535.8015894512624,10.698574267602673
534.444125249554,228.07343997621163,0.026635939402992664,0.01102528021293413,512.7261250019731,5.175820451285304
3201.2884131999263,372.00601948462224,0.16034665405304524,0.018621152620965833,512.0887367103593,21.886756954143646
1440.098046353041,285.08445223106105,0.07169127048193255,0.014665879557200164,564.4303374416946,8.70552353990322
0.0,179.2704432696846,0.0,0.00898168222257588,520.0320232439711,0.0
4265.270746537613,431.4689514632522,0.21309365545425157,0.021789739856699006,619.0942109372094,22.587569515177755
4409.574196271189,415.230610972071,0.22051726464622495,0.021061991791390053,569.0469235364537,24.97901652975892
2861.430850405446,351.76479278881544,0.1431906509416725,0.01770287575385158,554.8843239829478,17.375236550956316
2261.835027343185,299.38671285260546,0.11310470456353804,0.015341848898313767,501.46199355458117,14.849356635232276
3473.896495156058,373.07090489837,0.17320943937412953,0.018447001037684013,524.2751098807067,21.65384504955617
2949.626735511634,369.00181952458325,0.14693748267830264,0.018302337228611628,569.1346174112086,18.50879869290886
2262.9084333808223,300.3810723780408,0.11345877088787874,0.015194510200316893,509.59639931178265,15.263780382798188
651.708007753839,259.28749443982286,0.03295624779093073,0.013169952941773842,542.9994808890787,5.456496951482919
1746.787840913128,301.5909949912123,0.08721575173860399,0.0154640079463388,539.371113768989,11.380169232788317
1724.9573300024533,287.2623103425302,0.08585245494480019,0.014525728762903157,529.2539232254287,11.704858333143537
7366.263608461586,557.2539070692219,0.3681243970957283,0.02780248373727074,580.2153570615411,41.19419064490356
1522.5086803542622,294.5511759369844,0.07627569401253691,0.014749560671700041,521.5053650989664,11.297837668460192
9129.288015808968,656.4998906358749,0.45651499327424605,0.03307708533600477,583.7632352352969,52.20525580675215
1097.8972299833877,256.23723761710335,0.055156055718527275,0.01227907117479065,528.3948243737392,7.304091327100091
2692.5597641540867,329.9832694079637,0.1343122497606177,0.016898527574928365,569.2030660749584,14.227454839012957
4443.863459693515,423.22958757097416,0.2224485298167454,0.02088021119930378,540.2634026638627,27.226215756351614
5102.627333662407,448.1148354138624,0.2548041748239091,0.022300719397799207,563.6754063616993,28.354889902492715
6837.7326191914135,524.8067568349005,0.3416264977001576,0.026207273233937206,570.2874694050768,38.129507830795816
6237.393904007979,517.6108378923345,0.31144738006431344,0.0259566055548307,568.3706237695196,36.90340469010299
3630.4758964315306,374.4597987345525,0.18125587876558086,0.01892956309454018,520.1638056212054,22.38366784583848
7283.226629714209,533.8024417650415,0.36455822585386954,0.027010050913171442,554.3292612848148,41.17318077073823
550.8370660144942,262.9018242246374,0.027858799657843325,0.013637751829524359,538.2551849521806,4.464966084744276
5720.928474648423,463.34135505715255,0.2858694096503594,0.02298223801322561,579.7239179687105,31.75995659028454
913.5252795630231,246.76359394287576,0.04590824913600325,0.012097135580718234,538.3990996456007,6.941790085847757
7971.3182915070865,571.2918139651185,0.3982940175455789,0.02806973219266668,503.5935978014702,48.02883144939777
4168.45874016207,362.9313518014444,0.20835291190432031,0.018005156089792383,546.8088864506303,22.882225483472915
4801.591090347995,449.75476749934666,0.24017218234744955,0.022573602726201354,581.1397595261252,26.725925782306078
4734.5892483207535,450.02936005118715,0.23626588454813036,0.02223348547909041,558.1709708052238,28.14168123325131
1508.9202107606188,308.7168478534792,0.07506339570293866,0.015240177687447565,541.1403926015678,10.355881955992077
4005.922821324687,373.0117095124341,0.2002609570292516,0.019251949154068596,486.9365657366991,25.245351899555022
1843.2738577002806,282.8345372764108,0.0916073063695955,0.013873460182722949,515.3631744909046,12.606694778426785
3514.9578923066033,364.50819317979887,0.17562958567458822,0.018430590521302023,550.8070173499739,20.429299043234124
0.0,145.08863235242399,0.0,0.006901555798787958,512.9840233306195,0.0
2697.6746276682006,321.87191121977867,0.13457347966163447,0.0159803064371985,534.7151038851678,16.809424184644627
3113.3006818755102,357.96120110197876,0.15597790114515497,0.01819613946500264,491.82849545199207,21.56170424657081
5160.8149127606775,442.7158108733106,0.2574480222319399,0.022296033522366546,513.6466599126368,31.30686896534673
8216.787328541242,610.7750877646824,0.41077989266460124,0.030509824477283336,560.3152914201862,48.462736831397905
2585.748053683302,320.3937979384097,0.12883150923473177,0.015584082946882091,536.8104129811333,15.415977024248935
0.0,126.84223442010492,0.0,0.006489805912088987,483.65915531132566,0.0
6540.527880368378,513.9308949287423,0.32670547677302775,0.02576095197937478,538.6905487591823,38.47073219632856
5471.43477687612,491.39106833188737,0.27383093536289876,0.024562304807359527,590.9767943048914,31.230519228579418
0.0,160.13005725493136,0.0,0.007993427762427265,570.5439049949881,0.0
7086.199325640693,552.9954767906792,0.3541392052567466,0.027743300515470255,547.6819868725663,42.09876080784653
3384.55330134424,350.21104814324127,0.16889588743411693,0.01780501678139644,491.8051612958779,22.496273445137767
647.2696628156955,269.904604103558,0.03248345760137589,0.014111091793851558,599.0518685999446,2.2916876614216086
0.0,186.4427546824687,0.0,0.008775382360422005,498.3218252473107,2.747565922457401
3074.7446021543287,342.67664228326396,0.15397410375222723,0.01737929825038626,509.3223575693866,19.903440660984305
2906.3413674214653,332.80383703495414,0.14492238020988055,0.01665838148177889,565.9529000457379,16.023033333101882
5901.262674062022,496.43389160822653,0.2947363570539039,0.02449277380167692,559.5718097328632,34.528739347621766
0.0,150.88239189943752,0.0,0.007822776191216057,500.17172327379524,0.0
1294.418505262105,260.42638540204837,0.06466110488333451,0.0126504116346911,488.8701132086515,10.451019042486475
2223.283308065774,303.4712222175581,0.11092287591854949,0.014814632387188671,561.1691638891994,12.345905240626315
5560.130267416226,455.50415072356213,0.27825905807267287,0.023151818919667867,531.1096356532506,32.77312832267167
789.5802496225683,238.81245233902612,0.039569780681135536,0.011504657705260192,502.51187633646197,8.10832250115034
2999.9033313699224,320.58100925531556,0.14940701231613676,0.015670953884038472,531.2730655717296,17.876983063774954
4891.835113290415,431.5038492948513,0.24390938698174586,0.021493066210261435,574.7247129994798,26.712450704784743
1419.6330202936783,244.56252638879457,0.07057319652906031,0.011514479021687627,498.05523282245076,10.522266117851808
4638.308869069144,422.0407435963974,0.23162709901597783,0.020780151313225467,516.1814610789904,28.349106380348914
6223.996300571131,513.294885683212,0.3109369770531276,0.025571452137648207,560.9471647933252,36.438195018327
7105.51443306002,549.889440298578,0.35514560700247083,0.027085183658822735,516.1970709792977,43.43753365814317
3325.559097705738,380.0743924656093,0.16601707205364374,0.01912510948181677,568.1612612332618,18.58482018742885
4616.385121878526,412.8587292842328,0.23110961440834563,0.02055104830373629,515.3040099227057,29.387367719234096
1492.2368092393376,285.2520460110689,0.07469929830122371,0.014691726481719467,517.2744288759578,11.132427067937142
4237.73596159424,405.80138737450915,0.2116452240740936,0.0203258135093635,542.8254893364067,25.65381995551987
0.0,179.41944919362024,0.0,0.008810889197017904,524.0200507107743,0.8446383204795431
7984.5193436556265,573.3721326371142,0.39872908528064266,0.028655558821259648,551.1888046935373,45.010485665079486
4139.449001320547,372.33995812501126,0.20697164587884265,0.01886998024035842,542.7219248190983,24.20403453360497
3685.117952273903,392.9948340201377,0.1835279525170392,0.019376954366727282,545.2490860441305,22.67892120444191
8623.976483408132,603.406252666535,0.4310177190135685,0.030055338759114897,546.9765800945663,49.81640099202482
1150.044108057783,241.2522802625358,0.05725701031899469,0.011914539267050122,557.8191973627079,5.679036250219074
4596.90735517716,437.9266212067241,0.22952523894935242,0.022323609776695855,543.1175488750794,27.73728180628577
3553.160223781439,398.80066026470934,0.17725712766523627,0.019623383381120952,590.8702556123524,19.061237080149603
5725.214269927717,483.0339328797736,0.28625490022303757,0.024453488974433318,550.5837457498075,33.88544783985865
2021.9068538923425,305.8542204508907,0.10109533321193523,0.015515556537937902,564.1281464051349,12.147289268789793
4121.439222806242,395.7592357958014,0.20626881048677675,0.02022015542639097,498.14618589110364,26.86007256039207
4400.255761023818,426.90012811864733,0.22012249787921362,0.02151241345606645,548.4745409979287,26.020177490174195
3042.1779050417795,371.87055815004715,0.15225084311299414,0.018583971112142748,540.9040490662237,19.16486723788404
6631.651860006692,508.0652423938785,0.3318120938234471,0.025373776089117374,536.4899615108412,38.484603422766156
7074.804451725247,548.5166898984825,0.35396168994669314,0.027557519692254916,585.0604777012251,39.832307579973175
3862.9570739041415,397.9216119208465,0.19309552295168683,0.020312967489976554,543.623721163616,23.004002713073422
2227.0747325295724,273.33678213215404,0.11133491234031269,0.013380413581547223,502.61270654474134,14.436247393172138
2672.1412683285353,356.446793515687,0.1335227979584442,0.017533677398563107,514.9270519689202,18.669792643487973
7232.685152570429,544.3483057191014,0.36152577190453683,0.02738764016460086,564.6442594883546,40.82308179706996
2504.1623911799616,306.2014476769865,0.1250538001101878,0.015100195383534406,508.0239227028844,16.723837682294867
0.0,157.71204958534182,0.0,0.008004561768092576,468.29468784995663,0.0
2852.469356501451,336.2530860308361,0.14191598947451867,0.01676880698140049,550.8667479542787,16.480213809806074
2964.592193079197,338.2037290472921,0.14879859094969547,0.017192761863035134,504.584253131924,19.071082629135457
7478.478843323874,556.8042014355519,0.37303798302690366,0.027781248107364754,561.3081449302417,42.52845097314665
4584.204507620656,423.4984414999715,0.2295041479552128,0.021316178817655716,570.2958565880375,25.551428892172275
2649.4956069403197,307.9610982357643,0.1323705467612714,0.014838441986544767,492.8550744628029,18.035330581780265
3535.738194341737,384.63958720688265,0.1770281345358752,0.01997360012790945,554.6223446066545,20.69781852810387
6774.654361291241,516.9171331180108,0.3391290478939708,0.025599199059356103,558.7568579085649,38.09619774315951
1387.3626722737313,262.1134117866329,0.06914180807211327,0.012641019154180769,520.7000549563027,9.897532644834317
5080.102886911263,432.6622585988371,0.2540402211846071,0.02183290522899039,553.7762276925383,28.96383819922132
1880.4056206293028,301.8526219417793,0.09392265640276196,0.01583487092980052,557.6836394895748,11.07929719771983
1842.3116540689634,276.43770545495306,0.09217267973024458,0.014033879385423628,455.24398391009515,15.14652094515193
5793.614510820967,474.20665223185824,0.28929882562351455,0.02375147894152808,547.0692710368128,33.51402139059063
6365.418017039554,500.2482535027371,0.31820862759465607,0.025009581028008772,562.1530108635053,36.11516754022879
5175.194089345782,441.4611090752948,0.25841903310336317,0.02241638062732733,507.48256361928594,32.27545212168688
2969.0614827349364,338.6144110235294,0.14817337438877165,0.016623940419508123,520.8477827158206,18.98640624860988
2437.2534705213593,312.7600551903423,0.12143397306660965,0.015021902702943948,487.43423240818896,17.124818796215
1912.7309415928196,251.76859749949517,0.09519804085441767,0.012079970315357923,472.5164260625166,14.333380429541869
6456.358306397087,483.139632894931,0.3226500877811584,0.02403435172048553,491.69368238154306,39.463543785152794
0.0,190.4977757308009,0.0,0.009904496304554346,522.4489188391443,0.0
578.7142290255119,248.7741192901853,0.029004575167655644,0.012402109303721895,550.4766122458554,4.768978453508886
1751.964851961264,273.87938633036003,0.08742560873415711,0.013287693132290904,484.5512235241205,13.35579543679467
2679.345491771165,317.7888222944214,0.1335695360510047,0.015706186464016305,542.8497834758491,16.41303034304982
1636.115060813359,274.21909042923704,0.08151673332440403,0.013605525674809903,499.31705209170946,11.984601090858073
6172.0366590116555,488.0594351236658,0.3084902989294189,0.023963329922015077,495.72519481798895,37.82751088887401
4178.058141261038,421.4313241275323,0.2087483454173969,0.021481802425782206,536.2883026907473,26.559680593222417
6477.1133229158295,518.8904472086915,0.3239286080642673,0.02650830133503686,552.2037076449028,37.37030993257562
4996.054876146936,430.9077661284788,0.24935174899894363,0.021494022866766535,506.69015154739225,30.41417310391631
8811.231946296082,636.1655444115315,0.44048700088357895,0.03166299139320523,603.1564869862608,48.10807892982207
5597.415942879645,479.9913430237306,0.28006178562381595,0.024106236971705122,527.892423480796,33.46169287317045
4604.374353035985,453.34624193858787,0.2298200214902806,0.022847906963042303,568.6447580059639,26.96714599853178
7206.897425635709,508.4358580147351,0.36020976860068454,0.025303474307644982,513.2944558058391,42.13762196085872
1148.046218570772,259.47075931939594,0.05769745993006828,0.013137008329832355,540.0296538682431,8.193492204058044
1611.9243879321562,247.10537957596466,0.08061948547592566,0.011897902480031468,513.7796366220064,10.37632371306394
6367.880256452398,505.4098909410138,0.3185799485732722,0.025364124073587704,553.3606540122136,36.3336114721495
2232.335189058322,274.2594202517049,0.11131899867553952,0.013363140406462993,513.1477474780147,13.907805994635277
8484.760200960176,620.4909886865482,0.42416690111473454,0.030854240125853895,555.8491401999698,48.18757314870546
6153.150815615729,463.19105602550786,0.30783162255400837,0.02295759272544113,510.49340510240836,37.40353041341042
2350.656210879462,321.0516303315256,0.11780237587082126,0.016233074358680807,541.8249452329945,14.335013658182676
1970.0998896685203,289.1045480661565,0.09865170135496452,0.014155755227721493,502.07554682314947,13.822040231353204
5517.339851383732,467.9692601838037,0.2757646184037057,0.023214071555541352,534.5488456836566,33.00317653849874
5691.641874055179,466.6505861241607,0.2846130002035335,0.023352861481096353,583.1780280857686,30.978577098600297
4939.459715994561,455.8376888247357,0.24657221219870923,0.022699234488593033,613.510913739243,25.67488891163776
0.0,92.05840119431423,0.0,0.004113787573890356,529.9188742583104,0.0
0.0,54.40649994849076,0.0,0.002563417444130328,552.3186019756096,0.0
6496.036457605709,502.9620676815035,0.32503165925952393,0.025450661234867167,516.2388048028131,39.238297492394956
7005.788493619706,532.429082538062,0.350554806451497,0.026693818413794056,557.9301194760749,40.38832169210768
0.0,173.37566047136917,0.0,0.0090465467582821,551.9114701268755,0.0
2803.346492763956,360.43325137403616,0.14026819932714002,0.017878367776934245,540.9576982526474,17.818369668400056
4524.658779824178,420.81494399760487,0.2258487218054393,0.02089932749048781,535.7050335965295,27.623246673695295
1267.204364186805,274.1260932010364,0.06345251711266994,0.013330753607137981,524.7543961780719,9.782414329169741
3833.6096335815655,380.11149271672593,0.19194661524085851,0.018457226501212898,483.14787211352416,25.812954226178203
3436.501899318403,364.31883588850474,0.17176948730349442,0.018654025193800907,551.4068993945348,19.68529059232163
1345.1944926620472,289.79458937062776,0.06723162676180489,0.014215349324721054,552.1692576677744,8.98018871918149
117.58361221611722,212.64279366831002,0.006254400325463705,0.0109400683518073,543.1064690255574,1.4335471121862717
1924.0954989657553,287.14707154143565,0.09591203064242926,0.013740593845349234,538.5248712709297,11.869774223375972
2423.1087820015705,306.2596264973131,0.12152388936661356,0.015207487715606618,502.68417682700147,16.311370410687672
7157.464288142688,550.0745021615494,0.35767543045154704,0.02803477063613654,569.5504845320716,41.00324398014378
7431.846534417113,585.6862773046939,0.3715823159942253,0.029460770908053123,563.2204689013746,43.37420684450134
6240.458510423706,500.2977580170051,0.3116536300680075,0.025531971354677215,591.9564199039154,34.2622204958216
